,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Bank
111,1590310051587436544,1590238935955181568,1667994437000.0,2022-11-09 12:47:17,+0100,,uba adedoyin god will bless you,en,[],[],1486999013308174338,1486999013308174338,annshuge,Jea Li,3,12,https://twitter.com/annshuge/status/1590310051587436544,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,UBA
112,1590310043437916161,1590310043437916161,1667994435000.0,2022-11-09 12:47:15,+0100,,uba   seat open,en,['bethesuninbulacan'],[],2462737610,2462737610,minwooshi8,Emm✨🌻,3,12,https://twitter.com/minwooshi8/status/1590310043437916161,[],"['https://pbs.twimg.com/media/FhHqjRYaYAAicW2.jpg', 'https://pbs.twimg.com/media/FhHqja-aYAA_mtb.jpg']",1,https://pbs.twimg.com/media/FhHqjRYaYAAicW2.jpg,False,1,0,1,,UBA,,,,,,,[],,,,,UBA
113,1590310024693551104,1590287290684694528,1667994431000.0,2022-11-09 12:47:11,+0100,,zenith and uba wahala bank,en,[],[],1310306952732385286,1310306952732385286,dodo2755,ifeoluwa🌚😍,3,12,https://twitter.com/dodo2755/status/1590310024693551104,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'veeiye', 'name': 'VEE.', 'id': '1642522075'}]",,,,,UBA
114,1590310016053301249,1590230471526731777,1667994429000.0,2022-11-09 12:47:09,+0100,,i witnessed fire out break in balogun lagos in the few fire trucks from lagos state came blowing only siren with no water it was union bank and uba fire trucks with better ladder and water that assisted in preventing the fire from spreading,en,[],[],287803942,287803942,ugochiOparah,Gabby Bloom,3,12,https://twitter.com/ugochiOparah/status/1590310016053301249,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'harleems', 'name': 'AbdulAleem Lola', 'id': '221043016'}, {'screen_name': 'apheees_ng', 'name': 'APHIS ( Set Awon Emi Lokan)', 'id': '759045895'}]",,,,,UBA
118,1590309624657629187,1590309624657629187,1667994335000.0,2022-11-09 12:45:35,+0100,,guys we been warning yall even though we also didnt watch that video uba hell to the no dont watch a magogo fingering herself haa no,en,[],[],3187965898,3187965898,Black_Is_Queen,#blackgirlsrock,3,12,https://twitter.com/Black_Is_Queen/status/1590309624657629187,[],[],0,,False,0,0,0,,UBA,,,,,,,[],,,,,UBA
119,1590309554512080897,1590309554512080897,1667994318000.0,2022-11-09 12:45:18,+0100,,dear uba is it until i loose my admission and access to my student portal that you will debit my form a since th october you claimed to have approved my application and still you havent debit me ref af hope its not double standard youre practicing,en,[],[],226969757,226969757,walex01,Ola 🇳🇬,3,12,https://twitter.com/walex01/status/1590309554512080897,[],[],0,,False,0,0,0,,UBA,,,,,,,[],,,,,UBA
120,1590309314098794496,1590238935955181568,1667994261000.0,2022-11-09 12:44:21,+0100,,account name olomtomulafe publishers account number  uba thanks eagerly expecting the bank alert,en,[],[],1570977397335375872,1570977397335375872,Tafomnews,Tafom News,3,12,https://twitter.com/Tafomnews/status/1590309314098794496,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,UBA
121,1590309311380848641,1590287248586846208,1667994261000.0,2022-11-09 12:44:21,+0100,,pick me    uba,en,[],[],1499823517394685952,1499823517394685952,Alexandre_leo7,Alexandre olofin,3,12,https://twitter.com/Alexandre_leo7/status/1590309311380848641,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,UBA
124,1590309073073111040,1589907733968728064,1667994204000.0,2022-11-09 12:43:24,+0100,,climate change is a hoax and scam led by a brainwashed child made into a money pit by her parents and a bunch of pretend scientists  manipulating computer models to make it look real supported by the uba weathy who just want power amp more money amp idiotic polititions,en,[],[],2980351961,2980351961,lesles68,Les,3,12,https://twitter.com/lesles68/status/1590309073073111040,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'Hedenberg', 'name': 'Ben', 'id': '42402506'}]",,,,,UBA
128,1590308891354890240,1590308891354890240,1667994160000.0,2022-11-09 12:42:40,+0100,,uba just trying again,en,[],[],1080620750061690880,1080620750061690880,OlatunjiFrankl1,Super Frank,3,12,https://twitter.com/OlatunjiFrankl1/status/1590308891354890240,[],[],0,,False,0,0,0,https://twitter.com/sportingking365/status/1589875545403428865,UBA,,,,,,,[],,,,,UBA
129,1590308882026745856,1590287248586846208,1667994158000.0,2022-11-09 12:42:38,+0100,,uba owolabi more winning the king himself,en,[],[],2205009446,2205009446,tosyntosyn01,May_dis_kontry_nor_apen_2_US,3,12,https://twitter.com/tosyntosyn01/status/1590308882026745856,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,UBA
130,1590308750128447488,1590257732472680450,1667994127000.0,2022-11-09 12:42:07,+0100,,congrats sir pls bless me with k make i eat  uba bank,en,[],[],1560567592250638336,1560567592250638336,Mike213022,Mayorofibafo,3,12,https://twitter.com/Mike213022/status/1590308750128447488,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'miqelda', 'name': 'Miqelda', 'id': '1613393726'}, {'screen_name': 'Controversfooty', 'name': 'Hollis Stats🧏', 'id': '1537023772863119363'}, {'screen_name': 'Emmanuel_Tips', 'name': 'Emmanuel Stats', 'id': '1524756865560764416'}, {'screen_name': 'Opeolu_waa', 'name': 'BISHOP ⚔️', 'id': '845412265'}, {'screen_name': 'carefulWealth', 'name': 'Bookies Nightmare', 'id': '1466373774962569216'}, {'screen_name': 'ObaDeyForYou2', 'name': 'ÒBÁ👑', 'id': '1524104867203190787'}, {'screen_name': 'GURUofODDS', 'name': 'GURU🧘\u200d♂️', 'id': '930441246379737089'}, {'screen_name': 'FreshBossTips', 'name': 'Fresh Boss ✌️', 'id': '1212701705835384832'}, {'screen_name': 'OlaseniFeyisayo', 'name': 'ANGRYPUNTER®️🔞', 'id': '1279532105425465344'}]",,,,,UBA
132,1590308715575799811,1590287248586846208,1667994118000.0,2022-11-09 12:41:58,+0100,,pls baba i never chop giveaway before for my life ooo   uba  miracle okechukwu   god bless you sir,en,[],[],1542896164680437761,1542896164680437761,incrediblemimi_,Miracle,3,12,https://twitter.com/incrediblemimi_/status/1590308715575799811,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,UBA
134,1590308665860714498,1589875545403428865,1667994107000.0,2022-11-09 12:41:47,+0100,,sportingking  uba thanks for the hooooge alert boss,en,[],[],1448955967740076032,1448955967740076032,JohnMic1535,John Michael,3,12,https://twitter.com/JohnMic1535/status/1590308665860714498,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,UBA
135,1590308469537931265,1589875545403428865,1667994060000.0,2022-11-09 12:41:00,+0100,,u bring hope to we bet stakers who never win hooooge money  uba,en,[],[],1310480884986978305,1310480884986978305,Afolabi08381955,Lost_boy,3,12,https://twitter.com/Afolabi08381955/status/1590308469537931265,[],['https://pbs.twimg.com/media/FhHpH-5WQAIGbcR.jpg'],1,https://pbs.twimg.com/media/FhHpH-5WQAIGbcR.jpg,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,UBA
138,1590308440433627136,1590257273091153920,1667994053000.0,2022-11-09 12:40:53,+0100,,sir its me again uba bankihunenye joshua c please sir a last second miracle i still believe,en,[],[],1924820792,1924820792,Buzojay,Josh_Light22💙❤️,3,12,https://twitter.com/Buzojay/status/1590308440433627136,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,UBA
141,1590308224426999808,1590308224426999808,1667994001000.0,2022-11-09 12:40:01,+0100,,the day i will have your time is coming    let me just finish my tests,en,[],[],1179187011804119045,1179187011804119045,babybonne_,titties,3,12,https://twitter.com/babybonne_/status/1590308224426999808,[],[],0,,False,0,1,0,,UBA,,,,,,,[],,,,,UBA
156,1590306626850127874,1590285171412328448,1667993620000.0,2022-11-09 12:33:40,+0100,,noted,en,[],[],1240575061083512833,1240575061083512833,MrGbenga5,MrGbenga,3,12,https://twitter.com/MrGbenga5/status/1590306626850127874,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'UBAGroup', 'name': 'UBA Group', 'id': '29944465'}, {'screen_name': 'TheProfoliver', 'name': 'PROF.OLIVER', 'id': '1219192086'}]",,,,,UBA
159,1590306565500067841,1590291536943939586,1667993606000.0,2022-11-09 12:33:26,+0100,,ohenhen roland uba sir please look my side this time i need money to complete my house rent,en,[],[],1576985703199686656,1576985703199686656,Roland63800296,Roland,3,12,https://twitter.com/Roland63800296/status/1590306565500067841,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,UBA
160,1590306516326060032,1590306516326060032,1667993594000.0,2022-11-09 12:33:14,+0100,,uba redeems usdm year eurobond,en,[],[],210566577,210566577,Naija247new,Naija247news Media Group,3,12,https://twitter.com/Naija247new/status/1590306516326060032,['https://naija247news.com/2022/06/09/uba-redeems-usd500m-5-year-eurobond/'],[],0,,False,0,0,0,,UBA,,,,,,,[],,,,,UBA
161,1590306492724678656,1590253620733566976,1667993588000.0,2022-11-09 12:33:08,+0100,,i believe it my turn today  uba adegoke,en,[],[],299181328,299181328,sirgok,G.O.K LIVE,3,12,https://twitter.com/sirgok/status/1590306492724678656,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'IbkSports', 'name': 'Ibukun Aluko', 'id': '190611239'}, {'screen_name': 'debornair99', 'name': 'Dee👨🏾\u200d💻', 'id': '3362807435'}]",,,,,UBA
162,1590306478862520321,1590282797192970241,1667993585000.0,2022-11-09 12:33:05,+0100,,toyin tope  uba,en,[],[],1565090326070673408,1565090326070673408,Temmtee4,Temmtee,3,12,https://twitter.com/Temmtee4/status/1590306478862520321,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'wfjames_brown', 'name': 'JAMES BROWN (Africow 🤴 )', 'id': '3436589787'}]",,,,,UBA
163,1590306471761580032,1590287248586846208,1667993583000.0,2022-11-09 12:33:03,+0100,,uba i believe you,en,[],[],1291448261795094530,1291448261795094530,JMBenjamins,Jeff🖤♈️,3,12,https://twitter.com/JMBenjamins/status/1590306471761580032,[],"['https://pbs.twimg.com/media/FhHnTVXWYAEoLQo.jpg', 'https://pbs.twimg.com/media/FhHnTVuWYAEVfGr.jpg']",1,https://pbs.twimg.com/media/FhHnTVXWYAEoLQo.jpg,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,UBA
164,1590306309047476225,1590285171412328448,1667993545000.0,2022-11-09 12:32:25,+0100,,hello  please be informed that the above message did not emanate from uba we strongly advise that you desist from all forms of communication with this impostor to avoid being a victim of fraud kindly be informed that response has been provided via dm thank you,en,[],[],29944465,29944465,UBAGroup,UBA Group,3,12,https://twitter.com/UBAGroup/status/1590306309047476225,[],[],0,,False,15,2,0,,UBA,,,,,,,[],,,,,UBA
168,1590306167913607168,1590259501651103744,1667993511000.0,2022-11-09 12:31:51,+0100,,boss i dine dey follow you for months and you have not look my side pls let today be my lucky day sir  uba akanbi ismail,en,[],[],960344403729625089,960344403729625089,kingIsmealite,Akanbi,3,12,https://twitter.com/kingIsmealite/status/1590306167913607168,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,UBA
170,1590305963768442882,1590305963768442882,1667993462000.0,2022-11-09 12:31:02,+0100,,pick me pick me pick me richkid pick me for your giveaway   uba,en,[],[],774857430207430656,774857430207430656,eaziquel,Broken Native,3,12,https://twitter.com/eaziquel/status/1590305963768442882,[],[],0,,False,0,0,0,,UBA,,,,,,,[],,,,,UBA
171,1590305945821024256,1590291536943939586,1667993458000.0,2022-11-09 12:30:58,+0100,,uba fowowe  help me for my mums drugs,en,[],[],1529608932452356096,1529608932452356096,Dicky88316134,blackbone 🏖,3,12,https://twitter.com/Dicky88316134/status/1590305945821024256,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,UBA
174,1590305793249017859,1590018134169509888,1667993422000.0,2022-11-09 12:30:22,+0100,,scammers,en,[],[],1572312821538426881,1572312821538426881,De_tan_,Detan,3,12,https://twitter.com/De_tan_/status/1590305793249017859,[],[],0,,False,0,1,0,,UBA,,,,,,,"[{'screen_name': 'browngenesis97', 'name': 'Ernest', 'id': '4924045889'}, {'screen_name': 'UBAGroup', 'name': 'UBA Group', 'id': '29944465'}]",,,,,UBA
175,1590305752777838592,1590018134169509888,1667993412000.0,2022-11-09 12:30:12,+0100,,return my money now,en,[],[],1572312821538426881,1572312821538426881,De_tan_,Detan,3,12,https://twitter.com/De_tan_/status/1590305752777838592,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'UBAGroup', 'name': 'UBA Group', 'id': '29944465'}]",,,,,UBA
176,1590305704803696647,1590304601169088514,1667993401000.0,2022-11-09 12:30:01,+0100,,buy foodstuffs baby school fee and send some money to my mom pls make today my lucky day sir  uba akanbi ismail,en,['15yearswithitel'],[],960344403729625089,960344403729625089,kingIsmealite,Akanbi,3,12,https://twitter.com/kingIsmealite/status/1590305704803696647,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'brainjotter__', 'name': 'Brain Jotter', 'id': '1488407350352429058'}]",,,,,UBA
177,1590305643122286592,1590304601169088514,1667993386000.0,2022-11-09 12:29:46,+0100,,still here again sir   i am a student and in my final year and i need money to print and bind my project sir    uba ibrahim iliasu muhammed,en,['15yearswithitel'],[],1567758481494614018,1567758481494614018,IbrahimIliasuM1,@iliasu,3,12,https://twitter.com/IbrahimIliasuM1/status/1590305643122286592,[],[],0,,False,1,0,0,,UBA,,,,,,,"[{'screen_name': 'brainjotter__', 'name': 'Brain Jotter', 'id': '1488407350352429058'}]",,,,,UBA
178,1590305478118379520,1590287248586846208,1667993347000.0,2022-11-09 12:29:07,+0100,,pick me pick me pick me         uba,en,[],[],774857430207430656,774857430207430656,eaziquel,Broken Native,3,12,https://twitter.com/eaziquel/status/1590305478118379520,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,UBA
180,1590305414348177408,1590305414348177408,1667993331000.0,2022-11-09 12:28:51,+0100,,uba partners mfs africa on seamless digital payments and remittances,en,[],[],210566577,210566577,Naija247new,Naija247news Media Group,3,12,https://twitter.com/Naija247new/status/1590305414348177408,['https://naija247news.com/2022/08/09/uba-partners-mfs-africa-on-seamless-digital-payments-and-remittances/'],[],0,,False,0,0,0,,UBA,,,,,,,[],,,,,UBA
181,1590305386724491266,1590305386724491266,1667993325000.0,2022-11-09 12:28:45,+0100,,access the funds you need to meet urgent financial challenges and pay back later  talk to us today to apply for a uba salary loan  visit any uba branch to get started or call  tollfree for more information,en,"['ubasalaryloans', 'ubaconsumerloans', 'personalloans']",[],729250213408411648,729250213408411648,UBAUganda,UBA Uganda,3,12,https://twitter.com/UBAUganda/status/1590305386724491266,[],['https://pbs.twimg.com/media/FhHmO1NXoAAqpQI.jpg'],1,https://pbs.twimg.com/media/FhHmO1NXoAAqpQI.jpg,False,2,0,0,,UBA,,,,,,,[],,,,,UBA
184,1590305298866393096,1590257273091153920,1667993304000.0,2022-11-09 12:28:24,+0100,,please consider me even if it once khadija aliyu abubakar  uba bank,en,[],[],1516813547208167440,1516813547208167440,KhadijaAliyuAb6,Khadija Aliyu Abubakar,3,12,https://twitter.com/KhadijaAliyuAb6/status/1590305298866393096,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,UBA
185,1590305195959152641,1590302101460353024,1667993279000.0,2022-11-09 12:27:59,+0100,,everybody must go to qatar,en,[],[],892401925785870338,892401925785870338,mo_bello_,Muhammed,3,12,https://twitter.com/mo_bello_/status/1590305195959152641,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'S_amad_uba', 'name': 'SAMAD_UBA👹', 'id': '1018241752422068225'}]",,,,,UBA
187,1590305105563488256,1589962347485224963,1667993258000.0,2022-11-09 12:27:38,+0100,,uba bank account number,en,[],[],1502599494487220231,1502599494487220231,Abayomishodiya1,Abayomishodiya,3,12,https://twitter.com/Abayomishodiya1/status/1590305105563488256,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': '_odunlade', 'name': 'Odunlade Adekola', 'id': '1502317131089784836'}]",,,,,UBA
188,1590304997463719936,1590304997463719936,1667993232000.0,2022-11-09 12:27:12,+0100,,well done boss nah you de reign  uba,en,[],[],1571448794042044417,1571448794042044417,IfeanyiAgwunob4,Mr topman,3,12,https://twitter.com/IfeanyiAgwunob4/status/1590304997463719936,[],[],0,,False,0,0,0,https://twitter.com/sportingking365/status/1590287248586846208,UBA,,,,,,,[],,,,,UBA
193,1590304831931318274,1589983456498397185,1667993193000.0,2022-11-09 12:26:33,+0100,,awfuni uba yi main yam i have space,en,[],[],1280966529975308289,1280966529975308289,Neliswa_Nelli,Nelly💮💮💮,3,12,https://twitter.com/Neliswa_Nelli/status/1590304831931318274,[],[],0,,False,1,1,0,,UBA,,,,,,,"[{'screen_name': 'DanielM_mallela', 'name': 'Mosoeu', 'id': '1068591387233460225'}]",,,,,UBA
195,1590304717690707968,1590238935955181568,1667993165000.0,2022-11-09 12:26:05,+0100,,uba sir any name that show is mine sirmake god be with your sir,en,[],[],1547282028701384704,1547282028701384704,wizleco,Wizleco,3,12,https://twitter.com/wizleco/status/1590304717690707968,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,UBA
196,1590304677593169920,1589905689392320512,1667993156000.0,2022-11-09 12:25:56,+0100,,worst take uba ever said is that white people could face racism  at least he isnt transphobic or lesbophobic,en,[],[],1538189174427328512,1538189174427328512,gowonluvr62,yami / یامی ⚢,3,12,https://twitter.com/gowonluvr62/status/1590304677593169920,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'fall3nleaf', 'name': 'Hua✦', 'id': '3166963820'}, {'screen_name': 'Toxiitea', 'name': 'Tyson young', 'id': '1186058823921889280'}, {'screen_name': 'naevisleaks', 'name': 'naevis - NNN (naevis nation november)', 'id': '1541497796561436673'}]",,,,,UBA
197,1590304611042496512,1590238935955181568,1667993140000.0,2022-11-09 12:25:40,+0100,,uba bank hyicent frederick thank you so much,en,[],[],1543790570853879810,1543790570853879810,Hyicentfred,Hyicent Frederick,3,12,https://twitter.com/Hyicentfred/status/1590304611042496512,[],[],0,,False,0,0,0,,UBA,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,UBA
